0	71.00007462501526	0.047590475647803464	0.08248784957840838	0.13337002875825224
1	61.81969141960144	0.04335159706489242	0.13141313690410275	0.1666480444102946
2	58.823249101638794	0.040307711460882724	0.17668487985834078	0.18929680027102
3	57.357805371284485	0.038358658501147745	0.21563478922664858	0.20438082550966621
4	56.58383436203003	0.036784484965483186	0.24867747838160986	0.21325551715974547
5	55.97157669067383	0.03544993122659999	0.2799145543983779	0.22490664175903102
6	55.517491238457815	0.03435103469266344	0.30348078046049404	0.23001503052518896
7	55.161556512117386	0.033396804942684814	0.3269560543613484	0.2314029215924889
8	54.8569086127811	0.03245832088455786	0.35135113593726014	0.2392316127024411
9	54.70071456432343	0.031675581041372455	0.3688711921399357	0.24727390355290524
10	54.534315911206335	0.030878090958870875	0.3900654919318285	0.24578345356175157
11	54.382262428601585	0.03004742090823639	0.4089020290674293	0.2446401634153802
12	54.248572441247795	0.029200718114309018	0.4320661068384869	0.24258652613495713
13	54.121702551841736	0.028408294257900417	0.4541482086796965	0.24755292433946477
14	54.071081670125324	0.027622114100620706	0.4729291934323866	0.24430638833670906
15	53.97258420288563	0.02688141835518753	0.4931410833499571	0.25173954715393726
16	53.890198567334345	0.02617015626922337	0.5127940183571408	0.2467986952689211
17	53.80536870161692	0.025484154177074496	0.5296924679845656	0.24751643912277618
18	53.7562773855109	0.024832047604043457	0.5465331607891509	0.2490375517318458
19	53.717072701454164	0.024207053379848915	0.5630539947891008	0.24300040375969698
20	53.690870250974385	0.023592140405167404	0.5773175134482496	0.24359484170788606
21	53.64089802178469	0.02299540020100952	0.5941426286018667	0.24109993534976715
22	53.612950014031455	0.022430868568667602	0.6077509975250914	0.2439141289316823
23	53.58238505323728	0.021874940689854527	0.622550989598606	0.23853777069881513
24	53.576578550338745	0.021350478904812963	0.6356624072593214	0.23589145769368516
25	53.53880726374113	0.02083957434439361	0.6488294603523153	0.2395190251005043
26	53.520544361185145	0.02031447377308953	0.6608774067046743	0.23550240951338902
27	53.49463770219258	0.01984497415442006	0.6758290636792209	0.23197546615862763
28	53.466977538733644	0.019381889919332013	0.6879445438990905	0.23266010597750883
29	53.4331258614858	0.018932225590148618	0.6991571928435387	0.22421257273873388
30	53.41373033677378	0.018480337881044348	0.709099126608412	0.22851369799387208
